Acceleration,Braking,gears ,Engine Temperature,Battery,RPM,Fuel Burnt,Distance
10,4,1,56,54,2548,23,311.0727,,0.0249
10,7,1,56,54,2549,23,311.075,,0.025
10,9,4,56,54,2551,24,324.6024,,0.0251
10,11,4,56,53,2554,24,324.6048,,0.0252
11,3,3,56,53,2570,24,324.6072,,0.0253
11,4,1,56,53,2576,24,324.6096,,0.0254
11,6,4,56,53,2600,24,324.612,,0.0255
11,9,1,55,52,2621,24,324.6144,,0.0256
11,3,5,55,52,2639,24,324.6168,,0.0257
11,8,3,55,51,2673,24,324.6192,,0.0258
11,12,1,55,51,2688,24,324.6216,,0.0259
11,10,2,55,51,2715,24,324.624,,0.026
11,5,3,55,50,2740,24,324.6264,,0.0261
11,9,4,55,50,2757,25,338.155,,0.0262
11,4,4,55,50,2786,25,338.1575,,0.0263
11,3,2,55,50,2809,25,338.16,,0.0264
11,12,2,55,50,2831,25,338.1625,,0.0265
11,6,4,55,50,2868,25,338.165,,0.0266
11,13,3,55,50,2894,26,351.6942,,0.0267
11,10,4,55,49,2895,26,351.6968,,0.0268
11,1,2,55,49,2922,26,351.6994,,0.0269
11,12,3,55,49,2928,26,351.702,,0.027
12,13,5,55,49,2929,26,351.7046,,0.0271
12,14,4,55,48,2938,26,351.7072,,0.0272
12,7,4,55,48,2940,26,351.7098,,0.0273
12,7,1,55,47,2961,26,351.7124,,0.0274
12,13,2,55,47,2962,26,351.715,,0.0275
12,4,2,54,46,2991,26,351.7176,,0.0276
12,15,3,54,46,2996,27,365.2479,,0.0277
12,13,5,54,46,3001,27,365.2506,,0.0278
12,14,2,54,46,3020,27,365.2533,,0.0279
12,9,3,54,46,3039,27,365.256,,0.028
12,7,3,54,46,3043,27,365.2587,,0.0281
12,5,3,54,45,3054,28,378.7896,,0.0282
12,2,5,54,45,3061,28,378.7924,,0.0283
12,4,5,54,45,3087,28,378.7952,,0.0284
12,6,4,54,44,3115,28,378.798,,0.0285
12,2,3,54,44,3123,28,378.8008,,0.0286
12,3,2,54,44,3124,28,378.8036,,0.0287
13,1,1,54,44,3202,28,378.8064,,0.0288
13,15,4,54,43,3212,28,378.8092,,0.0289
13,6,4,54,43,3212,28,378.812,,0.029
13,14,2,54,43,3228,29,392.3439,,0.0291
13,14,4,54,43,3236,29,392.3468,,0.0292
13,10,3,54,43,3247,29,392.3497,,0.0293
13,14,4,54,42,3273,29,392.3526,,0.0294
13,15,4,54,42,3278,29,392.3555,,0.0295
14,2,1,54,42,3278,29,392.3584,,0.0296
14,10,3,54,41,3284,29,392.3613,,0.0297
14,13,5,54,41,3289,29,392.3642,,0.0298
14,3,3,54,41,3302,30,405.897,,0.0299
14,12,4,54,41,3331,30,405.9,,0.03
14,3,1,54,40,3361,30,405.903,,0.0301
14,10,5,53,40,3387,30,405.906,,0.0302
14,9,3,53,40,3387,31,419.4393,,0.0303
14,10,5,53,39,3395,31,419.4424,,0.0304
14,12,1,53,39,3397,31,419.4455,,0.0305
14,12,4,53,39,3425,31,419.4486,,0.0306
14,10,1,53,39,3459,31,419.4517,,0.0307
14,9,4,53,39,3502,31,419.4548,,0.0308
14,7,1,53,39,3515,31,419.4579,,0.0309
14,2,3,53,39,3515,31,419.461,,0.031
14,8,1,53,38,3525,31,419.4641,,0.0311
14,4,2,53,38,3534,31,419.4672,,0.0312
14,9,2,53,38,3551,32,433.0016,,0.0313
14,8,5,53,37,3582,32,433.0048,,0.0314
14,2,4,53,37,3590,32,433.008,,0.0315
14,12,3,53,37,3659,32,433.0112,,0.0316
15,10,4,53,37,3674,32,433.0144,,0.0317
15,9,1,53,37,3688,32,433.0176,,0.0318
15,9,3,52,37,3762,32,433.0208,,0.0319
15,7,2,52,37,3769,32,433.024,,0.032
15,4,2,52,37,3804,32,433.0272,,0.0321
15,3,2,52,36,3816,32,433.0304,,0.0322
15,13,1,52,36,3841,32,433.0336,,0.0323
15,12,2,52,36,3882,33,446.5692,,0.0324
15,14,1,52,35,3892,33,446.5725,,0.0325
15,1,5,52,35,3910,33,446.5758,,0.0326
15,1,4,52,35,3929,33,446.5791,,0.0327
15,10,5,52,34,3936,33,446.5824,,0.0328
15,4,4,52,34,3959,33,446.5857,,0.0329
16,1,4,52,33,3989,34,460.122,,0.033
16,13,3,52,33,3993,34,460.1254,,0.0331
16,10,1,52,33,4011,34,460.1288,,0.0332
16,6,4,52,32,4034,34,460.1322,,0.0333
16,3,5,52,32,4034,34,460.1356,,0.0334
16,9,3,52,32,4062,34,460.139,,0.0335
16,1,4,52,32,4085,34,460.1424,,0.0336
16,3,2,52,32,4092,34,460.1458,,0.0337
16,1,4,52,32,4114,34,460.1492,,0.0338
16,3,1,52,32,4128,35,473.6865,,0.0339
17,5,1,52,32,4140,35,473.69,,0.034
17,15,2,52,32,4176,35,473.6935,,0.0341
17,15,4,52,31,4204,35,473.697,,0.0342
17,14,2,52,31,4221,35,473.7005,,0.0343
17,2,4,52,31,4224,35,473.704,,0.0344
17,8,2,51,30,4259,35,473.7075,,0.0345
17,5,5,51,30,4262,35,473.711,,0.0346
17,12,5,51,30,4263,35,473.7145,,0.0347
17,13,4,51,29,4276,36,487.2528,,0.0348
17,9,5,51,29,4282,36,487.2564,,0.0349
17,1,1,51,29,4285,37,500.795,,0.035
17,4,3,51,29,4291,37,500.7987,,0.0351
18,5,1,51,29,4315,37,500.8024,,0.0352
18,11,2,51,28,4320,37,500.8061,,0.0353
18,6,3,51,28,4322,37,500.8098,,0.0354
18,8,2,51,28,4350,38,514.349,,0.0355
18,12,1,51,28,4353,38,514.3528,,0.0356
18,5,5,51,28,4359,38,514.3566,,0.0357
18,7,3,51,28,4367,38,514.3604,,0.0358
18,13,4,51,27,4383,39,527.9001,,0.0359
18,5,2,51,27,4403,39,527.904,,0.036
18,5,4,40,26,4446,39,527.9079,,0.0361
18,10,3,40,26,4446,39,527.9118,,0.0362
18,2,4,40,26,4470,39,527.9157,,0.0363
18,14,2,40,25,4472,39,527.9196,,0.0364
18,10,5,40,25,4488,39,527.9235,,0.0365
18,4,2,40,25,4491,39,527.9274,,0.0366
18,4,3,41,25,4506,39,527.9313,,0.0367
18,2,2,41,24,4522,40,541.472,,0.0368
18,7,3,42,24,4526,40,541.476,,0.0369
18,15,4,42,24,4532,40,541.48,,0.037
18,2,5,42,24,4534,40,541.484,,0.0371
19,13,1,42,24,4564,40,541.488,,0.0372
19,4,5,42,23,4577,40,541.492,,0.0373
19,4,3,42,23,4582,40,541.496,,0.0374
19,6,5,42,23,4627,41,555.0375,,0.0375
19,1,2,42,22,4692,41,555.0416,,0.0376
19,11,5,42,22,4707,41,555.0457,,0.0377
19,9,3,42,22,4726,41,555.0498,,0.0378
19,6,2,43,22,4729,41,555.0539,,0.0379
19,10,1,43,22,4731,41,555.058,,0.038
19,9,5,43,21,4745,41,555.0621,,0.0381
19,15,2,43,21,4759,42,568.6044,,0.0382
20,6,4,43,21,4770,42,568.6086,,0.0383
20,9,1,43,21,4777,42,568.6128,,0.0384
20,9,5,44,21,4787,42,568.617,,0.0385
20,15,3,44,21,4801,42,568.6212,,0.0386
20,10,3,44,21,4862,42,568.6254,,0.0387
20,1,1,45,20,4869,42,568.6296,,0.0388
20,12,3,45,20,4893,42,568.6338,,0.0389
21,13,4,45,20,4924,42,568.638,,0.039
21,10,4,45,20,4950,42,568.6422,,0.0391
21,12,2,45,19,4968,42,568.6464,,0.0392
21,9,5,45,18,5009,42,568.6506,,0.0393
21,7,5,45,17,5057,43,582.1942,,0.0394
21,13,5,46,16,5062,43,582.1985,,0.0395
21,4,3,46,16,5062,43,582.2028,,0.0396
21,14,2,46,16,5088,43,582.2071,,0.0397
21,14,4,46,16,5093,43,582.2114,,0.0398
21,12,4,47,15,5099,43,582.2157,,0.0399
21,13,2,47,15,5116,43,582.22,,0.04
21,15,1,47,15,5120,43,582.2243,,0.0401
21,13,3,47,15,5129,43,582.2286,,0.0402
21,13,2,47,15,5189,44,595.7732,,0.0403
22,13,3,48,15,5203,44,595.7776,,0.0404
22,11,5,48,14,5224,44,595.782,,0.0405
22,14,1,48,14,5228,44,595.7864,,0.0406
22,14,5,48,14,5233,44,595.7908,,0.0407
22,2,3,48,14,5235,44,595.7952,,0.0408
22,3,5,49,13,5275,44,595.7996,,0.0409
22,13,2,49,13,5287,44,595.804,,0.041
22,6,3,49,13,5318,44,595.8084,,0.0411
22,12,2,49,13,5319,45,609.354,,0.0412
22,9,5,49,12,5328,45,609.3585,,0.0413
22,7,1,49,12,5330,45,609.363,,0.0414
22,14,3,49,12,5331,45,609.3675,,0.0415
22,4,3,60,11,5339,45,609.372,,0.0416
22,15,3,60,11,5376,45,609.3765,,0.0417
22,8,2,60,11,5381,45,609.381,,0.0418
22,4,2,61,11,5393,45,609.3855,,0.0419
22,1,4,61,10,5400,45,609.39,,0.042
22,5,4,61,10,5406,46,622.9366,,0.0421
22,3,5,61,10,5414,46,622.9412,,0.0422
22,10,5,61,10,5415,46,622.9458,,0.0423
22,12,5,62,10,5431,46,622.9504,,0.0424
22,12,5,62,10,5441,46,622.955,,0.0425
23,5,1,62,10,5456,46,622.9596,,0.0426
23,13,4,62,9,5458,46,622.9642,,0.0427
23,14,4,62,9,5459,46,622.9688,,0.0428
23,1,5,62,9,5515,46,622.9734,,0.0429
23,12,5,62,9,5515,47,636.521,,0.043
23,1,5,63,9,5526,47,636.5257,,0.0431
23,4,1,63,9,5537,47,636.5304,,0.0432
23,4,3,63,8,5538,47,636.5351,,0.0433
23,15,1,63,8,5546,47,636.5398,,0.0434
23,15,4,63,8,5570,47,636.5445,,0.0435
23,7,3,63,8,5576,48,650.0928,,0.0436
23,10,5,64,8,5579,48,650.0976,,0.0437
23,7,2,64,7,5592,48,650.1024,,0.0438
24,6,5,65,7,5603,48,650.1072,,0.0439
24,15,1,65,7,5618,48,650.112,,0.044
24,14,5,65,7,5636,48,650.1168,,0.0441
24,1,3,65,7,5639,48,650.1216,,0.0442
24,8,2,65,6,5660,48,650.1264,,0.0443
24,9,2,65,6,5718,48,650.1312,,0.0444
24,1,3,66,6,5723,48,650.136,,0.0445
24,14,4,66,6,5754,48,650.1408,,0.0446
24,11,5,66,6,5775,48,650.1456,,0.0447
24,14,5,66,6,5784,48,650.1504,,0.0448
24,10,5,66,6,5823,48,650.1552,,0.0449
24,10,1,67,5,5826,48,650.16,,0.045
24,12,3,67,5,5873,49,663.7099,,0.0451
24,1,1,68,5,5877,49,663.7148,,0.0452
24,13,1,68,4,5897,49,663.7197,,0.0453
24,14,1,68,4,5908,49,663.7246,,0.0454
24,14,3,69,3,5916,49,663.7295,,0.0455
24,6,3,69,3,5917,49,663.7344,,0.0456
24,11,4,69,3,5940,49,663.7393,,0.0457
24,11,1,69,3,5974,49,663.7442,,0.0458
24,2,5,69,1,5975,49,663.7491,,0.0459
24,6,5,69,1,5987,49,663.754,,0.046
24,6,1,,1,5987,49,663.7589,,0.0461
